-	/	0	00	04	0;	0cm	1	1-1/2	1-1/2-year	1-month	1-year	1-year-1-month	1-year-4-month	1-year-5-month	1/2	1/2/01	10	10-month	10-year	10-year-9-month	101	102	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount	loss
0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	#	#	0	0	#	000000000000000000000000100000000000000000000	0.878	0.994	1	164.95	9983	3119	0.87		121	171	0.006
0	0	0	0	0	0	0	#	0	#	0	#	#	1	#	#	0	#	0	0	0	0	0	000000000000000000000000000000010000000000000	0.903	0.995	1	170.19	9981	3120	0.70		167	193	0.005
0	1	0	#	0	0	#	0	0	0	0	#	0	#	0	0	0	0	0	0	#	#	0	000000000000000000000000000000001000000000000	0.909	0.995	2	140.03	9984	3124	0.74		175	211	0.005
0	0	0	0	1	#	0	0	0	0	#	0	0	#	0	0	0	#	0	#	0	0	0	000000000000000000000000000000000000000000001	0.916	0.996	1	148.81	9950	3139	0.78		124	143	0.004
0	0	0	1	0	0	1	0	#	0	0	#	0	0	0	1	0	0	0	0	#	#	1	000000000000000000000000100000000000000000000	1.000	1.000	2	29.97	9509	3141	0.83		16	16	0.000
0	0	0	#	0	0	1	0	0	0	0	1	0	0	#	1	0	0	#	#	#	#	#	000000000000000000000000100000000000000000000	0.895	0.994	1	37.48	9509	3141	0.70		24	32	0.006
0	0	0	0	0	0	0	0	#	#	0	#	0	0	0	0	0	0	0	0	1	0	#	000000000000000000000000000000000010000000000	0.840	0.991	2	85.24	9631	3142	0.83		33	41	0.009
1	#	#	0	0	0	0	0	0	0	0	1	0	#	#	#	#	#	0	0	#	#	0	000010000000000000000000000000000000000000000	0.619	0.976	1	110.09	9886	3155	0.61		94	247	0.024
0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	#	0	0	0	1	0	000000000000000000000000000000000000100001000	1.000	1.000	2	20.38	9524	3156	0.96		8	8	0.000
0	0	0	0	0	0	0	0	0	0	1	1	0	0	#	0	0	0	#	1	0	#	#	000000000100000000000000000000000000000000000	1.000	1.000	1	58.50	9532	3164	0.83		8	8	0.000
#	0	0	0	#	0	#	0	1	1	1	#	0	0	0	0	#	0	0	0	0	0	0	000000000000000000000000000000000000100000000	1.000	1.000	1	17.38	9534	3166	0.78		8	8	0.000
0	0	0	1	0	#	0	0	0	0	#	1	0	0	0	0	1	0	#	0	#	0	0	000000000000000000000000000000000000100001000	0.706	0.983	1	112.24	9727	3174	0.83		27	80	0.017
0	0	0	1	0	#	#	0	0	0	1	1	0	0	0	0	1	0	#	0	#	#	0	000000000000000000000000000000000000100001000	0.671	0.980	1	111.13	9648	3174	0.78		17	71	0.020
0	0	1	0	0	0	0	0	0	0	#	#	0	0	0	0	0	0	0	1	0	0	1	100000000100000000000000000000000000000000000	1.000	1.000	1	25.88	9544	3176	0.91		8	8	0.000
1	1	0	0	0	0	0	#	#	0	#	0	#	#	#	0	0	#	0	0	0	1	#	000010000000000000000000000000001000000000000	0.676	0.981	1	89.36	9740	3177	0.65		26	62	0.019
#	0	0	1	#	0	0	#	0	0	1	1	#	0	#	1	#	0	#	0	0	0	0	000000000000000000000000000000000000010010000	1.000	1.000	1	51.00	9546	3178	0.70		8	8	0.000
#	0	0	#	#	0	0	#	0	0	1	1	#	0	#	1	#	0	0	0	0	0	0	000000000000000000000000000000000000010010000	1.000	1.000	1	51.00	9546	3178	0.70		8	8	0.000
0	0	1	0	0	#	0	0	0	0	#	0	#	0	0	0	#	#	0	0	0	#	#	100000000000000000000000000000000000000000000	0.942	0.997	1	224.33	9915	3180	0.70		276	300	0.003
0	0	0	#	0	0	#	#	1	0	0	1	0	0	#	0	#	0	0	0	0	#	0	000000000000000000000001000000000000000000000	0.840	0.991	1	83.21	9979	3184	0.74		33	41	0.009
0	#	1	#	0	0	0	0	0	#	0	#	0	0	0	0	0	0	0	#	0	0	#	100000000000000000000000000000000000000000000	0.889	0.994	1	193.53	9915	3186	0.74		369	444	0.006
1	0	0	0	0	#	0	0	0	0	0	#	0	0	1	0	0	0	#	#	0	0	#	000000000010000000000000000000000000000000000	0.504	0.966	1	127.59	9557	3189	0.78		8	33	0.034
0	#	0	#	#	#	0	0	#	0	0	0	0	1	1	#	0	1	0	0	0	#	0	000000000010000000000000000000000000000000000	0.638	0.978	1	58.43	9922	3191	0.70		17	42	0.022
0	#	0	0	0	0	0	0	#	1	1	1	0	0	0	0	0	0	1	0	0	0	#	000000000000000000000000000000000000100000000	1.000	1.000	1	30.50	9560	3192	0.87		8	8	0.000
#	#	#	1	0	0	#	0	0	0	#	#	#	0	0	0	#	#	0	0	#	0	0	000000000000000000000000000000000000000001000	0.706	0.983	1	125.73	9993	3197	0.57		132	264	0.017
0	#	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	#	000000000100000000000000000000000000000000000	1.000	1.000	1	104.50	9567	3199	0.91		8	8	0.000
0	0	0	#	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	#	#	000000000000000000000000000000000100000000010	1.000	1.000	1	24.12	9570	3202	0.87		8	8	0.000
0	#	#	#	0	0	#	1	0	#	0	#	0	0	0	#	#	0	0	0	0	0	0	000000000100000000000000000000000000000000000	0.936	0.997	5	146.57	9999	3203	0.65		190	214	0.003
0	#	0	0	0	0	0	0	0	0	0	1	0	#	1	0	#	#	0	0	1	0	0	000000000010000000000000000000000010000000000	1.000	1.000	1	19.50	9572	3204	0.83		8	8	0.000
0	#	0	0	#	0	0	0	0	1	#	1	#	0	0	0	1	#	1	0	0	0	#	000000000000000000000000000000000000100000000	1.000	1.000	1	22.00	9575	3207	0.74		8	8	0.000
0	0	0	1	0	0	0	0	#	0	#	1	0	0	0	0	#	0	0	0	0	#	1	000000000000000000000000000000000000000001000	1.000	1.000	1	61.38	9891	3211	0.83		35	35	0.000
0	#	0	#	#	0	0	0	0	#	1	1	0	0	#	#	0	0	0	0	0	0	1	000000000000000000000000000000000000000001000	0.789	0.988	1	50.33	9579	3211	0.74		8	17	0.012
0	0	0	#	0	0	0	0	1	#	0	0	0	0	0	0	0	0	#	#	0	0	#	000000000000001000000000000000000000000000000	0.492	0.965	1	169.19	9772	3214	0.78		45	208	0.035
#	0	0	0	0	0	0	0	0	0	0	0	0	0	#	0	#	0	0	0	1	0	#	000000000000000000000000000000000010000000000	1.000	1.000	1	123.98	9722	3218	0.83		42	42	0.000
1	#	0	0	0	0	0	0	0	0	0	0	0	#	1	#	0	0	#	0	0	0	#	000010000000000000000000000000000000000000000	0.766	0.987	1	136.08	9823	3225	0.78		25	42	0.013
1	#	#	0	0	#	#	0	0	0	0	0	0	1	#	0	0	#	0	0	0	0	0	000010000000000000000000000000000000000000000	0.731	0.984	1	192.72	9963	3225	0.74		271	587	0.016
0	0	0	0	0	0	0	0	0	0	0	1	#	0	#	#	1	#	#	1	0	0	#	000000000100000000000000000000000000000000000	1.000	1.000	1	58.63	9646	3226	0.74		25	25	0.000
0	#	#	0	0	0	0	0	0	0	0	#	0	0	#	0	0	1	0	0	0	0	0	000000000010000000000000000000000000000000000	0.630	0.977	1	86.40	9617	3227	0.83		17	35	0.023
#	#	1	0	0	0	0	0	0	0	#	#	0	0	0	0	0	0	0	0	0	0	#	100000000000000000000000000000000000000000000	0.928	0.996	1	204.80	9915	3228	0.78		350	382	0.004
0	0	0	1	0	#	0	0	#	0	1	1	0	0	0	1	0	0	#	1	0	0	1	000000000001000000000000000000000000000001000	1.000	1.000	1	24.38	9603	3235	0.87		8	8	0.000
0	#	0	1	0	#	0	0	0	0	1	1	0	0	0	1	0	0	#	1	#	0	1	000000000001000000000000000000000000000001000	1.000	1.000	1	24.38	9603	3235	0.83		8	8	0.000
1	0	#	0	#	#	0	#	#	0	0	#	0	#	0	#	#	#	0	#	0	#	#	000010000000000000000000000000000000000000000	0.855	0.992	1	204.11	9969	3239	0.43		854	1138	0.008
0	0	0	1	0	0	0	#	0	0	1	1	#	0	0	0	1	0	1	#	0	#	0	000000000000000000000000000000000000000001000	0.859	0.992	1	108.43	9952	3245	0.83		35	53	0.008
#	0	0	1	0	0	0	0	0	1	0	#	0	0	0	0	1	0	0	0	0	1	0	000000000000000000000000000000000000100001000	1.000	1.000	2	23.50	9615	3247	0.91		8	8	0.000
0	0	0	#	0	0	0	#	0	0	1	0	0	0	0	0	#	0	1	0	#	#	0	000000000000000000000000000000000000100001000	1.000	1.000	1	29.25	9620	3252	0.78		8	8	0.000
0	0	0	#	0	#	#	#	0	#	1	0	0	0	0	0	#	0	1	0	#	#	0	000000000000000000000000000000000000100001000	1.000	1.000	1	29.25	9620	3252	0.65		8	8	0.000
0	#	1	#	0	#	#	0	0	0	#	#	0	0	0	0	#	0	0	0	0	#	#	100000000000000000000000000000000000000000000	0.887	0.994	2	178.81	9915	3259	0.61		443	534	0.006
#	0	0	1	0	0	0	0	0	#	0	1	0	0	0	1	#	0	0	0	0	0	0	000000000001000000000000000000000000000001000	1.000	1.000	1	31.50	9629	3261	0.87		8	8	0.000
0	0	0	0	0	0	0	0	#	0	0	#	0	0	0	0	0	0	0	0	1	0	1	000000000000000000000000000000000010000000000	1.000	1.000	1	39.12	9631	3263	0.91		8	8	0.000
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	#	1	0	#	0	000000000100000000000000000000000000000000000	1.000	1.000	1	108.75	9636	3268	0.91		8	8	0.000
0	#	0	0	0	0	#	0	1	#	0	0	0	0	0	0	#	#	0	0	0	0	0	000000000000000000000001000000000000000000000	0.840	0.991	1	176.09	9997	3270	0.78		153	195	0.009
0	#	#	0	#	0	0	0	0	1	1	1	0	0	0	0	1	0	#	0	0	1	1	000000000000000000000000000000000000100000000	1.000	1.000	1	10.62	9644	3276	0.83		8	8	0.000
0	0	0	#	0	0	0	0	0	0	0	1	#	0	0	#	1	0	#	1	0	0	#	000000000100000000000000000000000000000000000	1.000	1.000	1	58.82	9646	3278	0.78		24	24	0.000
0	0	0	0	1	#	0	0	0	0	#	0	0	#	0	0	0	#	0	#	0	0	#	000000000000000000000000000000000000000000001	0.915	0.996	1	148.81	9950	3279	0.74		121	140	0.004
0	0	0	1	0	#	#	0	0	0	1	#	0	0	0	0	1	0	#	#	#	#	0	000000000000000000000000000000000000100001000	0.628	0.977	1	95.19	9648	3280	0.70		24	86	0.023
0	0	#	0	#	#	0	0	0	0	#	0	#	#	#	0	0	#	0	0	0	0	0	000000000000000000000100000000000000000000000	0.433	0.959	1	178.37	9960	3284	0.65		93	1030	0.041
0	0	0	1	#	0	0	0	0	1	#	#	0	0	#	0	0	0	1	0	0	0	1	000000000000000000000000000000000000100001000	1.000	1.000	1	17.00	9653	3285	0.83		8	8	0.000
0	0	0	0	#	0	0	0	0	0	0	1	0	0	0	#	#	#	0	0	0	#	0	000000000000000000000100000000000000000000000	0.498	0.966	1	66.62	9655	3287	0.78		8	35	0.034
1	1	0	0	0	0	#	0	0	#	0	#	0	#	#	0	#	0	#	0	0	#	0	000010000000000000000000000000001000000000000	0.850	0.992	1	189.55	9985	3292	0.65		457	606	0.008
0	0	0	0	0	0	#	#	0	0	0	0	1	0	#	#	0	0	0	0	#	#	0	000000000000000000000000000000000000001000000	1.000	1.000	1	134.04	9932	3294	0.74		111	111	0.000
0	0	0	0	1	#	#	#	#	0	0	0	0	#	0	0	#	0	0	0	0	0	0	000000000000000000000000000000000000000000001	0.923	0.996	1	146.44	9950	3295	0.74		136	155	0.004
0	0	0	0	0	#	0	0	0	0	0	#	#	1	0	0	0	#	0	#	#	#	0	000000000000000000000000000000010000000000000	0.908	0.995	15	182.17	9981	3300	0.70		205	230	0.005
0	0	0	0	0	0	0	0	0	#	1	1	0	0	#	0	0	0	0	0	0	0	#	000000000100000000000000000000000000000000000	0.434	0.959	2	63.70	9669	3301	0.87		8	43	0.041
#	0	#	#	0	0	0	0	#	#	0	0	0	#	1	0	#	#	0	0	0	#	#	000010000000000000000000000000000000000000000	0.676	0.981	1	96.07	9963	3303	0.57		96	163	0.019
1	1	#	0	0	#	#	0	0	#	0	#	#	0	#	#	0	#	#	0	0	#	0	000010000000000000000000000000001000000000000	0.907	0.995	4	232.25	9985	3310	0.52		253	324	0.005
0	#	0	0	0	0	0	0	0	0	0	#	0	0	0	0	1	#	1	0	0	#	#	000000000000000000000000000000000000000001000	1.000	1.000	1	28.12	9687	3319	0.78		8	8	0.000
0	0	0	0	#	0	0	0	0	0	#	#	0	0	0	0	1	0	1	0	0	0	#	000000000000000000000000000000000000000001000	1.000	1.000	1	28.12	9687	3319	0.83		8	8	0.000
0	0	0	0	0	0	0	0	1	0	0	1	#	1	0	#	0	0	0	0	0	1	0	000000000000000000000001000000000000000000000	1.000	1.000	1	24.56	9696	3328	0.91		9	9	0.000
0	0	0	#	0	0	0	0	1	0	0	1	0	1	0	#	0	0	0	0	0	1	0	000000000000000000000001000000000000000000000	1.000	1.000	1	24.56	9696	3328	0.91		9	9	0.000
1	#	0	#	1	0	#	#	0	0	0	#	0	1	0	0	#	0	0	#	0	0	0	000010000000000000000000000000001000000000001	0.701	0.982	1	63.85	9697	3329	0.70		17	43	0.018
#	0	0	0	0	0	#	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	000000010100000000000000000000000000000000000	1.000	1.000	1	57.89	9698	3330	0.91		9	9	0.000
0	0	1	0	#	0	0	0	0	0	1	#	#	#	#	#	0	#	0	0	0	#	0	100000000000000000000000000000000000000000000	0.919	0.996	1	114.90	9880	3333	0.65		34	42	0.004
1	0	0	0	1	0	#	#	0	0	0	0	0	0	0	0	#	0	0	0	0	0	0	000010000000000000000000000000000000000000001	1.000	1.000	2	101.96	9924	3335	0.87		43	43	0.000
1	0	0	0	1	#	0	#	0	0	0	#	0	0	0	0	#	0	0	0	0	0	0	000010000000000000000000000000000000000000001	1.000	1.000	1	101.96	9924	3335	0.83		43	43	0.000
#	#	0	0	0	0	0	0	0	0	#	0	0	1	0	0	0	1	#	0	0	0	0	000000000000000000000000000000010000000000000	0.749	0.986	2	170.86	9933	3340	0.83		77	102	0.014
0	0	0	0	0	#	0	0	#	0	0	#	#	1	#	0	0	#	0	0	0	0	0	000000000000000000000000000000010000000000000	0.844	0.992	1	163.84	9981	3343	0.74		162	205	0.008
1	0	0	0	0	0	0	0	0	0	0	0	#	#	#	0	#	0	#	0	1	0	0	000000000000000000000000000000000010000000000	1.000	1.000	1	116.35	9722	3354	0.78		25	25	0.000
0	1	0	0	0	0	#	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	000000000100000000000000000000000000000000000	1.000	1.000	1	19.78	9726	3358	0.96		9	9	0.000
0	#	#	#	0	0	0	1	0	0	#	#	0	0	0	1	#	0	0	#	0	0	0	000000000100000000000000000000000000000000000	0.918	0.996	1	122.29	9999	3360	0.70		118	135	0.004
0	0	#	0	1	#	#	#	#	0	0	#	#	#	0	0	0	#	0	#	0	0	0	000000000000000000000000000000000000000000001	0.912	0.995	1	148.81	9950	3362	0.57		117	136	0.005
#	0	0	1	0	0	#	0	0	0	0	#	0	0	0	#	1	0	0	#	0	0	0	000000000000000000000000000000000000000001000	0.862	0.993	1	110.03	9993	3364	0.78		34	51	0.007
#	0	#	0	0	0	0	#	0	0	#	0	0	0	#	#	0	#	#	1	#	0	0	000000000100000000000000000000000000000000000	0.742	0.985	1	195.27	9988	3365	0.61		296	457	0.015
#	0	#	#	0	0	0	0	0	0	#	1	0	0	0	0	0	#	0	0	0	0	0	000001000000000000000000000000000000000000000	0.385	0.953	1	144.31	9749	3381	0.78		9	243	0.047
0	#	0	1	0	0	0	0	0	0	1	#	0	0	0	0	0	0	1	0	0	1	#	000000000000000000000000000000000000000001000	1.000	1.000	2	27.44	9752	3384	0.87		9	9	0.000
0	1	0	0	0	#	0	0	#	#	0	1	0	1	1	#	0	1	0	0	0	1	0	000000000000000000000000000000001000000000000	1.000	1.000	1	23.33	9753	3385	0.83		9	9	0.000
#	1	0	0	0	0	#	0	#	#	0	1	0	1	1	#	0	1	0	0	0	#	0	000000000000000000000000000000001000000000000	1.000	1.000	1	28.96	9954	3385	0.74		18	18	0.000
0	0	0	#	1	0	0	0	0	0	0	#	0	1	0	0	0	0	0	0	1	0	0	000000000000000000000000000000000010000000000	1.000	1.000	3	30.22	9768	3400	0.91		9	9	0.000
0	0	#	0	0	0	0	1	0	0	0	#	0	#	0	#	#	#	0	0	0	#	#	000000000100000000000000000000000000000000000	0.978	0.999	1	157.67	9999	3407	0.65		152	160	0.001
#	#	0	0	0	1	0	0	0	0	0	0	0	0	0	1	#	0	0	#	0	#	0	000000000100000000000000000000000000000000010	0.669	0.980	1	123.49	9778	3410	0.78		9	87	0.020
0	0	0	1	0	0	0	#	0	0	1	1	#	0	0	0	#	#	1	0	0	#	0	000000000000000000000000000000000000000001000	0.841	0.991	1	92.72	9952	3417	0.78		52	85	0.009
1	0	#	0	1	0	0	0	0	0	0	0	#	1	0	0	1	0	#	0	0	0	#	000010000000000000000000000000000000000000001	1.000	1.000	2	64.33	9787	3419	0.83		9	9	0.000
#	#	0	0	1	0	0	0	0	0	#	0	#	1	0	0	#	0	0	#	0	0	0	000010000000000000000000000000000000000000001	0.667	0.980	1	90.58	9787	3419	0.74		17	91	0.020
0	0	0	0	0	0	0	#	0	0	#	#	1	#	0	0	#	0	0	0	#	0	0	000000000000000000000000000000000000001000000	1.000	1.000	1	145.11	9919	3426	0.74		53	53	0.000
0	#	0	0	0	0	0	0	0	0	#	1	1	0	0	0	0	0	0	0	0	0	0	000000000000000000000000000000000000001000000	1.000	1.000	1	25.78	9794	3426	0.91		9	9	0.000
0	0	0	0	0	0	#	0	#	1	1	1	0	0	0	0	#	0	#	0	0	0	0	000000000000000000000000000000000000100000000	1.000	1.000	1	35.28	9800	3432	0.83		25	25	0.000
0	0	0	0	0	0	#	0	0	0	0	1	0	0	0	#	0	0	0	1	0	1	0	000000000000000000000000000000001000000000000	1.000	1.000	1	39.56	9803	3435	0.91		9	9	0.000
0	0	0	0	0	1	0	0	0	1	#	1	0	#	0	1	1	0	1	1	0	0	0	000000000000000000000000000000000001100000000	1.000	1.000	1	15.62	9807	3439	0.91		8	8	0.000
0	#	0	0	0	1	0	0	0	#	0	#	0	0	0	1	#	#	1	#	#	0	0	000000000000000000000000000000000001100000000	0.403	0.956	1	20.66	9807	3439	0.70		8	16	0.044
0	#	0	0	0	0	1	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	1	000000000000000000000000100000000000000100000	1.000	1.000	1	17.50	9814	3446	0.96		8	8	0.000
0	0	0	0	#	0	1	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	1	000000000000000000000000100000000000000100000	1.000	1.000	1	17.50	9814	3446	0.96		8	8	0.000
#	1	0	0	0	#	0	0	0	0	0	#	0	0	#	#	0	#	0	0	#	#	0	000000000000000000000000000000001000000000000	0.687	0.981	1	203.26	9984	3451	0.65		136	464	0.019
0	1	0	0	0	0	0	0	#	#	#	1	0	1	#	0	0	0	0	0	0	0	0	000000000000000000000000000000001000000000000	1.000	1.000	1	88.70	9964	3453	0.83		17	17	0.000
#	0	0	1	0	#	#	0	0	0	0	0	0	0	0	0	1	0	#	0	0	0	0	000000000000000000000000000000000000000001000	1.000	1.000	2	115.26	9993	3454	0.83		34	34	0.000
#	0	0	1	0	1	0	0	0	0	#	#	0	0	#	0	1	0	1	0	0	0	#	000000000000000000000000000000000000000001000	1.000	1.000	1	22.50	9822	3454	0.78		8	8	0.000
#	0	0	1	0	0	#	0	0	0	#	#	#	0	0	0	#	0	0	0	0	0	0	000000000000000000000000000000000000000001000	0.805	0.989	1	136.31	9993	3456	0.74		126	177	0.011
0	0	0	1	0	0	1	#	0	0	0	1	#	0	0	1	1	#	0	0	0	0	0	000000000000000000000000100000000000000001000	1.000	1.000	1	26.88	9825	3457	0.87		8	8	0.000
0	0	0	#	0	0	0	0	0	0	#	0	#	0	0	0	#	0	0	0	0	#	0	000000000000000000000000000000100000000000000	0.455	0.961	1	196.84	9856	3458	0.78		67	442	0.039
#	#	0	0	0	0	0	0	0	#	#	0	0	#	#	0	0	1	0	0	#	1	0	000000000000000000000000000000010000000000000	0.521	0.968	1	100.45	9957	3461	0.70		75	192	0.032
0	#	#	#	#	#	0	1	0	0	0	#	0	0	0	#	#	0	0	#	#	#	#	000000000100000000000000000000000000000000000	0.936	0.997	1	143.52	9999	3463	0.48		190	214	0.003
0	0	1	1	0	0	0	#	0	#	1	0	0	0	0	0	#	0	0	#	0	0	#	100000000000000000000000000000000000000001000	0.638	0.978	1	45.31	9833	3465	0.78		8	16	0.022
0	#	0	#	0	0	0	0	0	0	0	1	1	0	0	#	0	0	0	0	0	0	0	000000000000000000000000000000000000001000000	1.000	1.000	1	35.12	9842	3474	0.87		8	8	0.000
0	0	0	1	#	0	0	0	0	#	1	#	0	0	#	#	1	0	0	1	0	#	#	000000000100000000000000000000000000000000000	1.000	1.000	1	20.75	9844	3476	0.70		8	8	0.000
1	0	0	0	0	#	#	0	0	0	0	#	#	#	0	0	#	0	#	0	0	0	0	001010000000000000000000000000000000000000000	0.614	0.976	1	239.34	9847	3479	0.70		16	847	0.024
1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	#	000010000000000000000000000000001010000000000	1.000	1.000	2	51.00	9850	3482	0.96		8	8	0.000
1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	#	0	000010000000000000000000000000001010000000000	1.000	1.000	1	51.00	9850	3482	0.96		8	8	0.000
#	0	0	0	0	0	0	0	#	#	#	1	0	1	0	0	0	1	0	0	#	1	0	000000000000000000000000000000010000000000000	0.890	0.994	1	180.24	9962	3484	0.78		60	69	0.006
0	0	0	#	0	#	#	0	0	0	#	0	#	0	0	0	#	0	#	0	#	#	0	000000000000000000000000000000100000000000000	0.438	0.960	1	186.90	9856	3488	0.61		66	544	0.040
0	0	0	1	0	0	0	0	#	#	1	1	#	0	0	0	1	0	1	0	0	0	0	000000000000000000000000000010000000000001000	0.592	0.974	1	105.59	9862	3494	0.87		8	49	0.026
0	0	0	0	#	0	0	#	0	0	0	#	0	0	0	1	0	#	0	1	0	#	0	000000000000000000000000000000000001000000000	0.498	0.966	1	198.84	9927	3496	0.78		57	231	0.034
0	#	#	#	0	0	#	1	0	#	0	#	0	0	0	#	0	0	0	#	#	0	0	000000000100000000000000000000000000000000000	0.940	0.997	1	149.61	9999	3503	0.61		157	173	0.003
0	#	#	#	0	0	0	1	0	0	#	0	0	0	0	#	#	#	0	0	0	0	#	000000000100000000000000000000000000000000000	0.945	0.997	1	149.55	9999	3503	0.65		173	189	0.003
#	#	0	0	#	0	#	#	0	0	1	#	0	0	0	1	1	0	0	0	0	0	0	000000000000000000000000100000000000000000000	1.000	1.000	1	20.38	9873	3505	0.74		8	8	0.000
0	#	1	#	0	0	0	0	0	0	#	#	0	0	0	0	#	#	0	0	0	0	0	100000000000000000000000000000000000000000000	0.900	0.995	1	185.01	9915	3512	0.74		378	451	0.005
0	0	#	#	#	0	0	0	0	#	0	1	#	#	0	#	#	#	#	0	#	#	1	000000000000000000000000000000000000000001000	0.608	0.975	1	45.89	9881	3513	0.48		25	66	0.025
0	0	#	#	0	0	0	0	0	0	#	1	0	0	0	0	1	0	0	0	0	1	1	000000000000000000000000000000000000000001000	1.000	1.000	1	34.75	9891	3523	0.87		8	8	0.000
#	0	0	1	0	#	0	0	0	0	1	1	0	0	0	0	#	#	0	0	#	#	1	000000000000000000000000000000000000000001000	1.000	1.000	2	44.28	9891	3523	0.74		16	16	0.000
0	0	0	0	0	0	0	0	0	#	0	0	0	#	0	#	1	#	#	#	0	#	0	000000000000000000010000000000000000010000000	0.269	0.937	1	76.15	9892	3524	0.70		8	49	0.063
0	0	1	#	0	0	0	0	0	#	#	#	1	0	0	1	#	0	#	0	0	0	0	100000000000000000000000000000000000000000000	1.000	1.000	1	23.62	9898	3530	0.74		8	8	0.000
1	0	#	0	#	0	0	#	0	0	0	#	0	1	0	0	0	1	#	0	0	#	0	000010000000000000000000000000000000000000001	0.380	0.953	1	144.55	9899	3531	0.74		16	149	0.047
0	#	0	1	0	0	1	0	0	0	#	0	0	0	0	1	#	0	#	0	0	0	1	000000000000000000000000100000000000000001000	1.000	1.000	1	19.96	9906	3538	0.83		16	16	0.000
#	0	0	#	0	0	0	0	#	0	#	1	0	0	0	#	0	0	1	#	#	0	1	000000000000000000000000000000000000100001000	0.800	0.989	1	21.60	9914	3546	0.70		8	16	0.011
0	0	1	0	0	0	0	0	0	0	#	#	0	0	0	0	#	#	0	0	#	0	0	100000000000000000000000000000000000000000000	0.944	0.997	1	199.41	9915	3547	0.78		340	372	0.003
#	0	0	0	0	0	0	0	0	0	#	#	#	1	0	0	0	1	0	0	#	#	0	000000000000000000000000000000010000000000000	0.839	0.991	5	175.45	9981	3548	0.74		167	208	0.009
0	0	0	#	0	0	0	0	0	0	0	0	0	#	0	0	0	0	0	0	0	0	1	000000000000000000010000000000000000000000000	0.541	0.970	1	119.61	9920	3552	0.91		8	25	0.030
0	#	0	0	0	#	0	0	0	0	0	0	0	1	1	#	0	1	0	0	0	#	0	000000000010000000000000000000000000000000000	0.631	0.977	1	58.53	9922	3554	0.83		16	41	0.023
0	#	0	#	#	0	0	0	#	0	0	0	0	1	1	0	#	1	0	0	0	#	0	000000000010000000000000000000000000000000000	0.631	0.977	2	58.53	9922	3554	0.74		16	41	0.023
0	#	0	0	0	0	0	0	#	0	0	0	0	1	0	0	0	0	0	0	#	0	#	000000000000000000000000000000000010000000000	0.442	0.960	1	151.54	9928	3560	0.83		16	200	0.040
0	#	0	0	0	#	0	0	0	0	0	#	#	#	#	0	0	0	0	0	0	#	0	000000000000000000000000000000000010000000000	0.405	0.956	1	167.46	9928	3560	0.70		16	770	0.044
#	0	0	0	#	0	#	0	0	0	0	0	1	0	#	#	0	0	0	0	0	0	0	000000000000000000000000000000000000001000000	1.000	1.000	1	134.04	9932	3564	0.78		105	105	0.000
1	1	#	0	#	0	0	0	0	0	0	0	0	1	#	0	0	1	0	0	0	1	0	000010000000000000000000000000001000000000001	0.441	0.960	2	85.26	9941	3573	0.87		8	41	0.040
0	0	#	0	0	0	#	0	0	0	0	1	0	1	0	0	1	1	1	#	0	1	0	000000000000000000000000000000010000000000000	1.000	1.000	1	15.50	9943	3575	0.87		8	8	0.000
0	1	1	0	0	0	0	0	0	0	#	1	0	0	0	0	0	0	0	1	#	0	0	000000000100000000000000000000000000000000000	1.000	1.000	1	18.75	9949	3581	0.91		8	8	0.000
#	#	0	1	0	#	0	0	0	0	#	1	0	0	0	0	1	0	1	0	0	#	#	000000000000000000000000000000000000000001000	0.844	0.992	1	91.73	9952	3584	0.74		41	66	0.008
0	1	0	0	0	#	#	0	0	0	0	1	0	1	1	0	0	1	0	#	0	0	0	000000000000000000000000000000001000000000000	1.000	1.000	1	32.25	9954	3586	0.87		8	8	0.000
0	1	0	#	0	0	0	0	0	0	#	0	0	#	0	0	0	0	0	0	#	#	0	000000000000000000000000000000001000000000000	0.906	0.995	1	147.37	9984	3588	0.78		149	181	0.005
0	#	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	#	#	1	000000000000000000000000100000000000000000000	1.000	1.000	1	21.62	9958	3590	0.87		8	8	0.000
#	0	0	#	0	0	0	0	#	0	#	#	0	0	0	#	0	0	0	0	#	0	1	000000000000000000000000000000000000000001000	0.642	0.978	1	78.83	9965	3597	0.70		33	74	0.022
#	#	#	0	#	1	0	#	#	0	0	0	0	#	#	1	0	#	0	0	0	0	#	000000000000000000000000000000000000000000010	1.000	1.000	1	147.49	9966	3598	0.57		57	57	0.000
