-	/	0	00	04	0;	0cm	1	1-1/2	1-1/2-year	1-month	1-year	1-year-1-month	1-year-4-month	1-year-5-month	1/2	1/2/01	10	10-month	10-year	10-year-9-month	101	102	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount	loss
0	0	#	0	1	0	0	#	0	0	0	0	#	1	0	0	#	0	0	0	0	0	#	000000000000000000000000000000000000000000001	1.000	1.000	1	93.86	9882	3855	0.78		39	39	0.000
0	0	0	0	#	0	#	1	0	0	0	#	0	0	0	#	#	#	0	0	0	#	#	000000000100000000000000000000000000000000000	0.945	0.997	2	157.81	9956	3865	0.65		119	127	0.003
0	0	0	0	0	#	#	#	1	0	0	0	0	#	0	0	0	#	0	#	#	0	0	000000000000001000000000000000000000000000000	0.500	0.966	1	163.34	9779	3866	0.70		49	210	0.034
0	0	0	#	#	0	0	0	0	1	1	1	#	0	0	0	#	0	0	1	0	0	0	000000000100000000000000000000000000100000000	1.000	1.000	1	42.48	9546	3871	0.83		15	15	0.000
0	0	0	0	0	0	0	#	0	1	1	1	#	0	0	0	#	0	0	1	0	0	#	000000000100000000000000000000000000100000000	1.000	1.000	1	42.48	9546	3871	0.83		15	15	0.000
0	0	#	#	0	#	1	0	0	0	0	#	0	#	0	1	1	0	#	0	0	#	#	000000000000000000000000100000000000000100000	0.619	0.976	1	24.03	9464	3876	0.65		7	15	0.024
1	#	0	0	0	0	0	0	0	0	0	#	0	0	0	0	0	0	0	0	1	0	0	000000000000000000000000000000001010000000000	0.702	0.982	2	91.07	9467	3879	0.91		7	33	0.018
0	0	1	#	#	0	0	0	0	0	1	1	#	0	0	#	1	#	0	0	0	0	0	100000000000000000000000000000000000000000000	1.000	1.000	1	69.35	9912	3881	0.78		15	15	0.000
0	0	0	#	0	0	0	0	0	#	#	0	0	0	0	#	0	0	0	1	0	0	0	000000000100000000000000000000000000000000000	0.809	0.989	1	193.73	9979	3882	0.83		273	358	0.011
0	0	0	1	0	0	0	#	0	0	1	1	0	0	#	#	#	0	0	0	0	0	0	000000000000000000000000000010000000000001000	0.496	0.966	1	114.00	9480	3892	0.83		14	96	0.034
0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	#	0	0	0	0	0	1	1	000000000000000000000000100000000000000000000	1.000	1.000	1	18.86	9481	3893	0.96		7	7	0.000
0	#	0	0	#	0	0	0	0	0	0	1	0	0	0	#	0	0	0	1	0	1	0	000000000000000000000000000000001000000000000	0.638	0.978	1	41.99	9482	3894	0.87		7	14	0.022
0	0	#	0	#	#	#	0	1	0	0	0	0	0	0	0	0	0	0	0	#	#	#	000000000000000000000001000000000000000000000	0.806	0.989	1	161.28	9986	3898	0.70		151	199	0.011
0	0	0	0	0	0	0	0	#	0	#	#	0	1	0	0	0	0	#	0	0	#	0	000000000000000000000000000000000010000000000	0.425	0.958	1	158.17	9487	3899	0.78		7	124	0.042
0	0	1	0	0	0	0	0	#	#	#	1	0	0	0	1	1	0	#	0	0	0	0	100000000000000000000000000000000000100000000	1.000	1.000	1	23.29	9488	3900	0.83		7	7	0.000
#	0	1	0	0	0	0	0	0	1	1	1	0	#	0	1	1	0	#	0	0	0	0	100000000000000000000000000000000000100000000	1.000	1.000	1	23.29	9488	3900	0.87		7	7	0.000
0	#	1	0	0	0	0	0	#	0	0	0	0	0	0	0	0	0	#	1	0	0	0	000000000100000000000000000000000000000000000	0.659	0.979	1	91.56	9652	3912	0.87		37	69	0.021
0	1	1	0	0	0	0	#	#	0	#	1	0	0	0	0	#	0	0	0	0	0	0	100000000000000100000000000000000000000000000	1.000	1.000	1	18.43	9504	3916	0.83		7	7	0.000
0	1	1	0	0	0	0	#	0	0	#	1	0	0	#	0	1	0	#	0	0	0	0	100000000000000100000000000000000000000000000	1.000	1.000	1	18.43	9504	3916	0.83		7	7	0.000
0	0	0	0	0	0	0	#	0	0	0	#	0	1	0	0	0	#	0	0	0	#	#	000000000000000000000000000000010000000000000	0.962	0.998	2	178.43	9988	3921	0.78		153	160	0.002
#	0	0	0	0	0	#	0	#	0	#	0	0	0	0	0	0	0	0	0	0	1	1	000000000000000001000000000000000000000000000	1.000	1.000	1	23.00	9523	3935	0.83		7	7	0.000
1	1	0	0	0	0	#	0	0	0	0	0	0	#	1	0	0	0	0	0	#	0	0	000010000000000000000000000000001000000000000	1.000	1.000	1	138.71	9537	3949	0.87		7	7	0.000
1	0	#	#	0	0	#	0	0	0	0	1	0	1	1	0	0	1	0	#	0	1	#	000010000000000000000000000000000000000000000	0.619	0.976	1	63.21	9540	3952	0.78		7	15	0.024
0	0	0	0	0	0	0	0	#	#	0	#	0	#	#	0	0	#	0	0	#	#	0	000000000000000000000000000000010000000000000	0.488	0.965	1	188.03	9988	3953	0.65		174	838	0.035
0	0	0	0	0	0	0	0	0	1	1	1	#	0	0	0	#	#	0	1	0	0	#	000000000100000000000000000000000000100000000	1.000	1.000	1	43.38	9546	3958	0.83		14	14	0.000
0	0	#	1	0	#	0	0	0	#	0	#	0	0	0	#	#	0	0	0	0	0	0	000000000000000000000000000000000000100001000	0.538	0.970	1	109.44	9655	3961	0.74		30	199	0.030
0	0	1	1	0	0	0	#	0	0	0	0	#	0	0	1	0	0	0	1	0	#	0	100000000100000000000000000000000000000000000	1.000	1.000	1	27.71	9551	3963	0.87		7	7	0.000
0	#	0	0	0	0	0	0	1	0	#	1	0	1	0	0	0	0	#	#	0	1	0	000000000000000000000001000000000000000000000	1.000	1.000	1	50.14	9562	3974	0.83		7	7	0.000
0	1	0	0	0	0	0	0	0	0	#	0	#	1	1	0	0	1	0	0	0	1	0	000000000010000000000000000000000000000000000	1.000	1.000	1	34.86	9564	3976	0.91		7	7	0.000
#	0	0	0	0	0	0	#	0	1	1	#	0	0	0	0	1	0	0	#	0	#	1	000000000000000000000000000000000000100000000	1.000	1.000	1	24.46	9567	3979	0.78		14	14	0.000
0	0	0	0	1	0	#	#	0	0	0	0	0	0	1	0	0	0	0	0	0	#	0	000000000000000000000000000000000000000000001	1.000	1.000	1	62.71	9576	3988	0.87		14	14	0.000
#	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	#	0	0	0	0	0	0	000000000000000000000000000000000000001000000	1.000	1.000	1	135.04	9842	3989	0.91		37	37	0.000
0	0	0	0	0	0	0	0	#	0	#	0	1	0	0	1	0	#	0	#	0	0	0	000000000000000000000000000000000000001000000	1.000	1.000	1	120.17	9842	3989	0.83		46	46	0.000
0	0	#	0	0	0	0	1	0	0	1	0	0	#	0	1	#	0	0	0	0	0	0	000000000100000000000000000000000000000000000	1.000	1.000	1	59.86	9587	3999	0.87		7	7	0.000
0	0	#	0	0	0	0	#	1	0	0	0	#	1	0	0	0	0	0	#	0	0	0	000000000000001000000000000000000000000000000	0.603	0.975	1	133.05	9589	4001	0.83		7	16	0.025
1	1	0	0	0	0	#	#	#	#	#	0	0	0	0	0	0	#	#	#	0	#	#	000010000000000000000000000000001000000000000	0.897	0.995	2	207.03	9992	4002	0.57		168	222	0.005
1	1	0	0	0	0	#	0	0	0	0	1	0	0	0	0	0	0	#	0	0	0	0	000010000000000000000000000000001000000000000	1.000	1.000	1	78.29	9591	4003	0.91		7	7	0.000
0	1	#	0	0	0	#	0	0	0	0	0	0	0	#	0	#	0	#	0	0	0	0	000000000000000000000000000000001000000000000	0.942	0.997	1	183.88	9998	4008	0.78		97	112	0.003
1	0	0	#	0	0	0	0	0	0	0	1	0	#	1	0	#	1	0	0	0	#	#	000000000010000000000000000000000000000000000	0.742	0.985	1	63.84	9602	4014	0.78		14	21	0.015
1	0	0	#	#	#	#	0	0	#	0	#	#	0	#	0	0	#	0	0	#	0	0	000010000000000000000000000000000000000000000	0.889	0.994	1	215.06	9989	4019	0.57		422	518	0.006
0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	#	#	#	0	#	000000000001000000000000000000000000000001000	0.453	0.961	1	116.83	9610	4022	0.83		7	83	0.039
0	1	1	#	0	0	0	0	0	#	1	#	0	#	0	0	#	0	0	#	0	0	0	000000000100000000000000000000000000000000000	1.000	1.000	1	21.71	9612	4024	0.74		7	7	0.000
1	0	0	#	0	#	#	0	0	#	0	0	#	0	#	0	0	#	0	0	#	0	#	000010000000000000000000000000000000000000000	0.907	0.995	1	234.07	9989	4026	0.61		414	478	0.005
1	1	#	0	0	#	0	0	0	0	#	0	0	#	#	#	0	#	#	0	0	0	#	000010000000000000000000000000001000000000000	0.800	0.989	1	173.43	9992	4027	0.61		333	471	0.011
0	0	0	0	1	0	0	0	0	0	0	#	0	#	0	0	0	0	0	0	0	#	0	000000000000000000000000000000000000000000001	0.962	0.998	1	123.99	9802	4029	0.87		85	93	0.002
0	1	0	0	0	0	0	0	#	0	0	#	0	#	0	0	0	0	0	0	#	0	0	000000000000000010000000000000001000000000000	0.617	0.976	1	151.00	9618	4030	0.83		14	189	0.024
0	0	0	0	0	0	0	0	0	#	#	#	0	0	0	#	#	0	#	1	0	0	0	000000000100000000000000000000000000000000000	0.812	0.990	1	170.87	9995	4031	0.74		302	409	0.010
0	#	0	1	0	0	0	0	0	0	#	#	0	0	#	0	0	0	#	0	0	#	#	000000000000000000000000000000000000000001000	0.804	0.989	1	128.11	9959	4033	0.70		120	174	0.011
0	0	#	1	0	#	0	0	#	0	0	1	0	0	0	0	1	0	#	#	0	#	0	000000000000000000000000000000000000100001000	0.678	0.981	1	101.91	9622	4034	0.74		14	45	0.019
0	0	#	0	0	0	0	#	0	0	#	1	0	0	1	0	#	1	#	0	0	#	0	000000000010000000000000000000000000000000000	1.000	1.000	1	36.07	9624	4036	0.74		14	14	0.000
0	0	0	#	0	#	0	#	#	0	0	1	0	0	1	0	#	1	0	0	0	#	0	000000000010000000000000000000000000000000000	1.000	1.000	1	36.07	9624	4036	0.74		14	14	0.000
#	0	1	#	0	#	0	#	0	0	0	0	0	#	#	1	1	0	1	1	0	0	0	100000000000000000000000000000000001000000000	1.000	1.000	1	16.29	9631	4043	0.74		7	7	0.000
#	0	1	0	0	0	0	#	0	0	0	#	0	#	0	1	1	0	1	1	0	0	0	100000000000000000000000000000000001000000000	1.000	1.000	1	16.29	9631	4043	0.83		7	7	0.000
1	0	0	0	0	0	0	0	1	#	#	#	0	1	0	0	1	0	0	0	0	0	0	000010000000000000000001000000000000000000000	1.000	1.000	1	45.86	9633	4045	0.87		7	7	0.000
1	#	#	0	0	0	0	0	0	0	0	0	0	1	#	0	#	1	0	0	0	1	0	000010000000000000000000000000000000000000000	0.555	0.971	1	141.86	9815	4047	0.83		44	125	0.029
0	0	#	0	#	0	0	0	0	0	#	#	0	0	0	1	1	#	#	1	#	0	0	000000000100000000000000000000000000000000000	1.000	1.000	1	83.04	9995	4055	0.70		31	31	0.000
0	0	0	1	#	0	0	0	#	#	0	#	0	0	0	0	0	0	#	0	0	0	1	000000000000000000000000000000000000000001000	1.000	1.000	1	116.05	9644	4056	0.78		21	21	0.000
0	#	0	0	0	0	1	0	0	1	0	1	#	0	0	1	#	0	0	0	0	0	1	000000000000000000000000100000000000100000000	1.000	1.000	1	16.29	9650	4062	0.87		7	7	0.000
0	#	0	#	0	0	1	0	0	#	0	1	#	0	0	1	1	0	0	0	0	0	1	000000000000000000000000100000000000100000000	0.638	0.978	1	17.78	9650	4062	0.83		7	14	0.022
0	0	0	0	#	0	0	0	0	0	#	1	0	0	0	1	0	#	1	0	0	0	1	000000000000000000000000000000000000100000000	1.000	1.000	1	15.29	9651	4063	0.87		7	7	0.000
0	0	0	0	0	0	#	0	0	0	#	1	0	0	0	1	0	0	1	0	0	0	#	000000000000000000000000000000000000100000000	1.000	1.000	1	15.29	9651	4063	0.87		7	7	0.000
0	#	0	1	0	0	0	0	0	#	0	1	#	#	0	0	1	0	0	#	#	0	0	000000000000000000000000000000000000100001000	0.688	0.981	1	105.13	9655	4067	0.74		14	36	0.019
0	#	#	0	1	#	0	0	0	0	0	#	0	#	0	0	#	0	0	0	0	#	0	000000000000000000000000000000000000000000001	0.927	0.996	1	111.99	9882	4068	0.70		108	130	0.004
0	0	0	#	#	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	000000000000000000000000000000000000100001000	1.000	1.000	1	18.14	9660	4072	0.91		7	7	0.000
0	0	0	#	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	#	0	1	0	000000000000000000000000000000000000100001000	1.000	1.000	1	18.14	9660	4072	0.91		7	7	0.000
0	0	0	0	0	0	#	0	0	0	0	0	0	0	1	0	0	1	0	#	0	#	0	000000000000000000000100000000000000000000000	1.000	1.000	1	54.00	9662	4074	0.87		7	7	0.000
#	0	1	0	0	0	0	0	#	0	0	0	0	0	0	0	0	0	0	0	0	#	#	100000000000000000000000000000000000000000000	0.974	0.999	1	194.58	9994	4080	0.83		225	232	0.001
0	0	0	#	0	0	#	0	#	0	0	#	#	0	0	#	0	0	0	0	0	0	0	000000000000000000000000000000000000001000000	0.454	0.961	1	155.45	9939	4081	0.74		137	865	0.039
0	0	0	0	#	0	#	0	0	0	#	#	1	0	0	1	#	0	0	0	0	0	0	000000000000000000000000000000000000001000000	1.000	1.000	1	107.42	9939	4081	0.78		52	52	0.000
0	0	0	#	#	0	#	0	0	0	1	0	0	0	0	1	0	0	0	#	#	0	1	000000000000000000000000100000000000000001000	1.000	1.000	1	20.43	9672	4084	0.78		7	7	0.000
0	0	0	0	0	#	0	0	1	#	0	#	0	#	0	0	0	0	0	0	0	1	0	000000000000000000000001000000000000000000000	1.000	1.000	1	46.33	9691	4103	0.83		14	14	0.000
0	#	0	1	0	0	0	0	0	0	0	1	0	#	#	0	1	0	1	0	0	1	1	000000000000000000000000000000000000000001000	1.000	1.000	1	21.29	9694	4106	0.87		7	7	0.000
0	1	0	0	#	0	0	0	0	0	#	#	0	#	1	#	0	1	0	0	0	1	0	000000000000000000000000000000001000000000000	0.638	0.978	1	33.50	9696	4108	0.78		7	14	0.022
0	0	0	0	0	0	0	0	0	0	#	#	#	1	0	0	0	#	0	0	0	#	0	000000000000000000000000000000010000000000000	0.961	0.998	1	178.43	9988	4110	0.78		151	158	0.002
1	0	0	0	0	0	0	0	0	#	0	0	#	#	0	0	0	0	1	0	0	0	0	000000000000000000000000000000100000000000000	1.000	1.000	1	65.25	9700	4112	0.87		8	8	0.000
1	0	0	0	0	0	0	#	0	#	#	0	0	0	0	0	0	0	1	0	0	0	0	000000000000000000000000000000100000000000000	1.000	1.000	1	65.25	9700	4112	0.87		8	8	0.000
0	#	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	#	#	000000000000000000000000000000000000000001000	1.000	1.000	1	31.62	9702	4114	0.87		8	8	0.000
0	0	#	0	0	#	#	0	0	0	0	#	0	0	0	#	0	0	#	#	#	0	0	000000010100000000000000000000000000000000000	0.305	0.942	1	179.03	9707	4119	0.65		8	1370	0.058
0	0	0	0	0	#	#	0	0	#	0	#	0	0	0	#	0	0	1	1	#	0	0	000000010100000000000000000000000000000000000	1.000	1.000	1	62.75	9707	4119	0.74		8	8	0.000
0	0	#	0	0	0	0	0	#	#	#	0	0	#	0	#	0	0	0	0	#	#	#	100000000000000000000000000000000000000000000	0.524	0.968	1	167.45	9994	4120	0.61		267	940	0.032
1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	#	0	#	0	#	000010000000000000000000000000000000000000001	1.000	1.000	1	39.38	9710	4122	0.87		8	8	0.000
1	0	#	0	1	#	0	0	0	0	0	0	0	1	0	0	1	0	#	0	0	#	#	000010000000000000000000000000000000000000001	1.000	1.000	1	39.38	9710	4122	0.78		8	8	0.000
0	#	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	#	0	0	#	000000000000000000000000000000000000010000000	0.461	0.962	1	67.14	9711	4123	0.87		8	31	0.038
#	0	0	1	0	#	0	0	0	0	0	#	0	0	0	0	0	0	#	0	0	0	0	000000000000000000000000000000000000000001000	0.900	0.995	1	184.87	9959	4125	0.83		52	59	0.005
#	0	0	#	0	0	0	0	0	#	0	1	0	1	0	0	0	#	0	0	0	1	0	000000000000000000000000000000010000000000000	1.000	1.000	1	191.22	9985	4130	0.83		61	61	0.000
#	#	0	#	0	0	0	0	0	#	0	1	0	1	0	0	#	#	0	0	#	1	0	000000000000000000000000000000010000000000000	0.820	0.990	1	154.16	9985	4130	0.70		92	108	0.010
0	#	1	0	0	0	0	#	0	0	#	1	0	0	0	0	0	#	0	#	#	1	1	100000000000000000000000000000000000000000000	1.000	1.000	1	27.12	9723	4135	0.74		8	8	0.000
0	0	#	0	0	#	#	#	1	0	0	0	0	#	0	#	0	#	0	#	#	0	#	000000000000001000000000000000000000000000000	0.493	0.965	1	156.22	9779	4137	0.57		45	207	0.035
0	0	#	0	0	0	0	#	0	#	0	0	#	0	0	0	1	0	0	0	#	0	#	000000000000000000010000000000000000010000000	0.270	0.937	2	80.39	9728	4140	0.74		8	53	0.063
0	#	#	0	0	0	#	0	0	0	#	#	0	0	0	1	1	#	#	1	#	0	0	000000000100000000000000000000000000000000000	1.000	1.000	1	83.19	9995	4147	0.65		30	30	0.000
0	0	#	0	0	0	#	0	0	0	#	#	0	0	0	1	1	0	#	1	#	0	0	000000000100000000000000000000000000000000000	1.000	1.000	2	83.19	9995	4147	0.74		30	30	0.000
0	0	#	0	1	0	0	0	#	#	0	0	0	#	0	#	0	0	0	0	0	#	0	000000000000000000000000000000000000000000001	0.961	0.998	1	123.99	9802	4149	0.74		82	90	0.002
#	#	0	#	0	#	0	#	0	0	0	1	#	1	0	#	#	1	0	0	0	#	0	000000000000000000000000000000010000000000000	0.721	0.984	1	151.49	9985	4150	0.61		116	163	0.016
#	1	0	0	0	0	0	0	0	0	0	1	#	1	#	0	0	1	0	0	0	1	0	000010000000000000000000000000001000000000000	0.425	0.958	1	94.92	9747	4159	0.87		15	53	0.042
0	0	0	0	0	1	#	0	0	#	0	1	0	0	#	1	1	#	1	#	0	0	0	000000000000000000000000000000000001100000000	1.000	1.000	1	15.75	9755	4167	0.78		8	8	0.000
0	#	0	0	0	0	0	0	0	#	0	1	0	0	1	0	#	#	0	0	1	0	0	000000000010000000000000000000000010000000000	1.000	1.000	1	22.25	9758	4170	0.83		8	8	0.000
0	0	0	1	#	0	0	0	0	0	1	1	0	0	0	1	0	0	0	#	0	1	#	000000000000000000000000000000000000000001000	1.000	1.000	1	55.12	9759	4171	0.87		8	8	0.000
0	0	0	0	0	#	#	0	0	0	0	0	0	0	0	1	0	#	1	0	0	0	0	000000000000000000000000000000000100000000010	1.000	1.000	1	45.00	9766	4178	0.87		8	8	0.000
0	#	0	1	#	0	0	#	0	0	1	#	0	0	0	#	1	0	1	0	0	0	0	000000000000000000000000000000000000000001000	0.891	0.994	1	84.61	9972	4180	0.78		23	31	0.006
1	0	0	0	1	0	0	0	0	0	0	#	#	#	1	0	#	0	#	0	0	0	0	000010000000000000000000000000000000000000001	1.000	1.000	1	33.75	9772	4184	0.78		8	8	0.000
#	#	0	0	1	#	0	0	0	0	0	#	0	1	1	0	#	#	#	0	0	0	0	000010000000000000000000000000000000000000001	0.720	0.984	2	44.49	9772	4184	0.70		15	30	0.016
1	0	0	#	#	0	#	#	0	0	0	0	0	#	0	0	0	0	0	0	1	0	0	000000000000000000000000000000000010000000000	1.000	1.000	1	102.43	9935	4187	0.78		24	24	0.000
1	0	0	0	#	0	0	0	0	0	0	0	0	#	#	0	0	0	0	0	1	#	0	000000000000000000000000000000000010000000000	1.000	1.000	3	102.43	9935	4187	0.83		24	24	0.000
0	1	0	0	0	0	#	0	0	0	0	1	0	1	#	0	0	0	#	0	0	0	#	000000000000000000000000000000001000000000000	1.000	1.000	1	87.45	9961	4188	0.83		16	16	0.000
0	1	0	#	0	0	#	0	0	0	0	1	0	1	0	0	0	0	0	#	#	#	0	000000000000000000000000000000001000000000000	1.000	1.000	1	87.45	9961	4188	0.78		16	16	0.000
#	0	0	1	0	0	0	0	0	0	#	#	0	0	0	0	#	0	0	0	0	0	0	000000000000000000000000000000000000000001000	0.798	0.989	1	126.47	9968	4204	0.83		126	194	0.011
0	0	0	1	0	#	0	0	0	0	#	1	#	0	0	0	1	0	#	0	0	#	0	000000000000000000000000000000000000000001000	0.815	0.990	1	97.64	9972	4204	0.78		45	83	0.010
1	0	0	0	1	0	0	#	0	0	0	1	#	1	0	0	0	#	0	0	0	1	0	000010000000000000000000000000000000000000001	1.000	1.000	1	28.50	9794	4206	0.87		8	8	0.000
#	1	0	0	0	0	0	0	0	0	0	0	#	#	0	0	1	0	0	0	0	0	0	000010000000000000000000000000001000000000000	0.742	0.985	1	68.76	9975	4210	0.87		32	48	0.015
0	0	0	#	0	0	0	0	0	#	#	1	0	0	#	0	0	0	#	0	0	0	1	000000000000000000000000000000000000100001000	0.648	0.979	1	73.43	9799	4211	0.78		8	29	0.021
0	0	0	0	0	0	0	0	#	0	1	0	0	0	#	#	0	#	0	#	0	1	0	000000000000000000000000000000000000001000000	1.000	1.000	1	27.38	9801	4213	0.78		8	8	0.000
0	0	#	0	1	#	0	0	0	0	0	#	0	#	0	#	#	0	0	#	0	#	0	000000000000000000000000000000000000000000001	0.968	0.998	1	114.97	9882	4214	0.65		102	110	0.002
0	#	0	0	0	0	0	0	#	0	#	0	1	0	0	1	#	0	0	0	0	#	0	000000000000000000000000000000000000001000000	1.000	1.000	1	135.09	9842	4225	0.78		36	36	0.000
0	0	1	1	0	0	1	0	#	0	0	1	0	#	0	1	0	#	0	0	0	0	0	100000000000000000000000100000000000000000000	1.000	1.000	1	35.14	9814	4226	0.87		7	7	0.000
0	0	#	1	0	#	1	0	#	0	0	1	0	0	0	1	0	0	0	0	0	0	#	100000000000000000000000100000000000000000000	0.625	0.977	1	42.11	9814	4226	0.83		7	22	0.023
0	0	0	0	#	#	0	0	1	0	0	0	0	0	0	#	0	0	0	0	0	#	0	000000000000000000000001000000000000000000000	0.819	0.990	1	172.00	9986	4229	0.83		129	166	0.010
0	0	0	0	0	0	0	#	0	#	1	1	#	#	0	0	#	#	0	0	0	#	0	000000000100000000000000000000000000010000000	0.574	0.973	1	52.08	9820	4232	0.70		7	30	0.027
#	1	1	0	0	0	0	0	0	#	1	1	0	0	0	#	1	0	#	0	0	0	0	000000000000000000000000000000001000000000000	1.000	1.000	1	27.86	9826	4238	0.83		7	7	0.000
0	1	#	0	0	0	0	0	0	0	#	0	#	#	#	0	#	#	0	0	0	0	0	000000000000000000000000000000001000000000000	0.876	0.993	1	148.03	9998	4240	0.70		162	198	0.007
0	#	0	0	0	0	0	#	0	0	0	#	0	0	0	#	0	0	0	1	0	#	0	000000000100000000000000000000000000000000000	0.778	0.988	1	188.08	9979	4250	0.78		261	363	0.012
#	#	#	#	0	#	0	#	0	#	0	1	#	1	0	0	0	1	#	#	0	1	0	000000000000000000000000000000010000000000000	0.816	0.990	1	155.29	9985	4256	0.57		84	99	0.010
1	#	0	#	0	0	0	0	0	0	0	1	0	#	0	0	0	1	0	0	0	1	0	000000000000000000000000000000010000000000000	0.706	0.983	1	141.12	9985	4271	0.87		54	76	0.017
0	0	0	0	0	1	0	#	0	0	0	0	0	#	0	0	0	0	0	#	0	0	0	000000000000000000000000000000000000000000010	0.886	0.994	1	108.73	9909	4272	0.87		59	81	0.006
0	#	1	0	0	0	#	0	#	#	0	#	0	0	0	0	0	#	0	#	0	#	#	100000000000000000000000000000000000000000000	0.885	0.994	1	179.53	9999	4274	0.61		307	356	0.006
0	0	0	1	0	#	0	0	0	0	0	1	0	#	#	1	1	0	#	0	0	0	0	000000000001000000000000000000000000000001000	1.000	1.000	1	37.29	9867	4279	0.83		7	7	0.000
0	0	#	0	0	0	1	0	0	0	0	0	0	0	0	1	#	#	0	0	0	0	#	000000000000000000000000100000000000000000000	0.905	0.995	1	172.12	9869	4281	0.83		122	157	0.005
0	#	1	0	0	0	0	0	#	#	1	0	0	0	0	0	#	0	0	0	#	1	1	100000000000000000000000000000000000000000000	1.000	1.000	1	25.43	9879	4291	0.78		7	7	0.000
#	0	0	0	0	#	#	#	#	#	#	0	1	0	0	0	#	#	#	0	0	#	0	000000000000000000000000000000000000001000000	1.000	1.000	1	124.50	9926	4297	0.52		59	59	0.000
0	#	0	0	0	0	0	0	0	0	0	#	0	0	0	#	1	#	#	1	0	0	#	000000000100000000000000000000000000000000000	1.000	1.000	2	90.57	9995	4298	0.74		30	30	0.000
0	0	0	0	0	0	#	0	0	0	#	1	0	0	0	#	#	0	0	1	0	0	0	000000000100000000000000000000000000000000000	1.000	1.000	1	85.10	9886	4298	0.83		22	22	0.000
0	0	1	0	0	0	0	0	#	#	0	#	0	0	0	#	0	0	0	#	#	#	#	100000000000000000000000000000000000000000000	0.870	0.993	2	176.09	9999	4299	0.65		326	382	0.007
0	0	0	1	0	#	0	#	0	0	0	1	0	0	0	#	0	#	0	1	0	0	#	000000000000000000000000000000000000000001000	1.000	1.000	1	34.00	9888	4300	0.78		7	7	0.000
0	0	0	#	0	#	0	#	1	#	0	0	#	0	0	#	0	0	0	0	0	#	0	000000000000000000000001000000000000000000000	0.818	0.990	1	172.00	9986	4303	0.70		128	165	0.010
0	0	0	0	0	#	0	0	1	#	0	0	#	0	#	#	#	0	#	0	0	#	1	000000000000000000000001000000000000000000000	1.000	1.000	1	63.86	9894	4306	0.65		7	7	0.000
1	1	0	0	0	0	0	0	0	0	#	0	#	#	0	0	0	0	0	#	0	#	#	000010000000000000000000000000001000000000000	0.869	0.993	1	194.08	9992	4309	0.74		303	391	0.007
#	0	1	0	#	0	0	0	#	0	#	1	0	0	#	0	#	#	0	0	0	#	0	100000000000000000000000000000000000000000000	1.000	1.000	1	154.37	9999	4317	0.65		102	102	0.000
0	0	0	1	0	0	1	#	0	0	0	1	0	0	0	#	1	0	#	0	0	#	0	000000000000000000000000100000000000000001000	1.000	1.000	1	29.14	9913	4325	0.83		7	7	0.000
0	0	0	0	0	0	0	0	0	0	#	0	0	#	0	0	0	0	0	0	1	#	0	000000000000000000000000000000000010000000000	1.000	1.000	1	96.36	9914	4326	0.87		21	21	0.000
#	#	0	#	1	0	0	0	0	0	0	0	0	1	0	0	0	#	0	#	1	0	0	000000000000000000000000000000000010000000000	1.000	1.000	1	33.29	9919	4331	0.78		7	7	0.000
#	0	0	#	1	0	0	0	0	0	#	#	0	1	0	0	0	#	0	0	1	0	0	000000000000000000000000000000000010000000000	1.000	1.000	1	33.29	9919	4331	0.78		7	7	0.000
0	0	0	1	0	0	#	0	0	0	1	1	0	0	0	#	#	0	1	0	0	0	0	000000000000000000000000000000000000100001000	0.638	0.978	1	83.55	9921	4333	0.87		7	37	0.022
#	0	0	1	0	0	0	0	0	0	1	1	0	0	0	#	#	0	1	0	0	#	0	000000000000000000000000000000000000100001000	0.638	0.978	1	76.63	9921	4333	0.83		7	44	0.022
1	1	0	0	0	0	#	0	0	#	0	0	0	1	1	0	0	1	0	0	0	#	0	000000000010000000000000000000000000000000000	0.398	0.955	1	65.81	9929	4341	0.87		7	36	0.045
1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	#	0	0	0	#	000010000000000000000000000000000000000000001	1.000	1.000	1	103.03	9931	4343	0.91		29	29	0.000
#	0	0	0	#	0	#	#	0	0	1	1	#	#	0	0	#	0	0	0	#	1	1	000000000000000001000000000000000000000000000	1.000	1.000	1	29.00	9933	4345	0.65		7	7	0.000
1	1	0	0	0	0	0	#	#	#	0	0	0	#	#	0	1	0	0	#	0	0	0	000010000000000000000000000000001000000000000	0.817	0.990	1	56.84	9975	4348	0.74		45	53	0.010
1	1	#	0	#	#	0	0	1	0	#	0	0	0	0	0	1	#	0	#	0	#	#	000010000000000000000000000000001000000000000	1.000	1.000	1	33.29	9936	4348	0.65		7	7	0.000
