Att1	Att2	Att3	Att4	Att5	Att6	Att7	Att8	Att9	Att10	Att11	Att12	Att13	Att14	Att15	Att16	Att17	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
#	#	0.543;0.833	0.572;1.151	0.594;0.844	-0.182;0.504	#	#	#	-0.133;-0.013	#	#	0.364;0.764	#	0.160;0.630	0.331;0.751	0.360;0.813	001000	0.100	1.000	1	53.00	34864	34864	0.53		0	0
-0.244;0.246	#	#	0.805;1.165	0.785;1.028	0.734;1.024	#	0.206;0.562	-0.215;0.203	#	#	-0.184;0.288	0.396;0.866	0.616;1.096	-0.090;0.180	#	0.012;0.505	000001	1.000	1.000	1	39.33	49873	34873	0.65		9	9
#	#	#	#	#	#	#	#	0.170;0.972	0.221;0.567	0.531;0.921	0.224;0.773	0.245;0.454	#	#	0.394;0.642	#	000001	0.162	0.833	1	123.41	49885	34885	0.35		45	90
#	#	#	#	#	#	0.424;0.960	0.234;0.664	#	0.168;0.389	#	#	#	-0.037;0.463	#	#	0.012;0.700	000001	0.138	0.820	1	129.62	49987	34885	0.29		116	242
#	#	0.580;0.970	0.654;1.044	0.739;1.039	#	#	#	0.113;0.500	0.128;0.683	0.280;0.590	0.359;0.781	#	0.013;0.423	#	0.416;1.132	#	000001	1.000	1.000	1	78.75	49897	34897	0.53		18	18
0.497;0.977	0.396;0.896	#	#	0.739;1.039	#	0.228;0.728	0.378;0.828	#	#	#	0.359;0.781	-0.037;0.560	#	0.272;0.703	#	0.342;0.808	000001	1.000	1.000	1	86.42	49897	34897	0.53		27	27
#	#	#	0.741;1.151	#	0.763;1.133	#	#	#	0.621;0.991	#	0.335;0.738	#	0.573;0.873	0.334;0.714	0.235;0.719	0.353;0.700	000001	1.000	1.000	1	37.89	49903	34903	0.47		9	9
#	#	0.789;1.099	#	#	#	0.529;1.123	0.549;1.447	0.382;1.211	0.621;0.991	0.820;1.180	0.276;0.679	-0.086;0.284	0.573;0.873	#	0.235;0.719	#	000001	1.000	1.000	1	37.89	49903	34903	0.59		9	9
#	#	-0.215;0.215	-0.160;0.160	#	0.765;1.235	0.845;1.171	#	#	-0.153;1.006	#	-0.117;0.236	#	-0.147;0.333	0.296;0.596	-0.043;0.244	#	010000	1.000	1.000	1	32.22	49913	34913	0.53		9	9
#	#	#	0.515;0.775	#	#	0.077;0.628	0.246;0.576	#	0.427;0.941	#	#	0.082;0.841	#	-0.040;0.770	#	0.343;0.700	000001	0.754	0.972	1	110.37	49929	34929	0.41		45	54
#	#	#	#	#	0.312;0.682	0.505;0.755	-0.099;0.371	0.148;0.408	0.169;0.619	0.491;1.078	0.080;0.541	#	#	#	0.024;0.291	0.222;0.549	000100	1.000	1.000	1	61.56	49938	34938	0.53		9	9
#	0.398;0.718	0.410;0.660	0.411;0.732	#	#	#	-0.099;0.371	#	0.169;0.619	#	0.080;0.541	0.523;0.843	0.382;0.642	-0.088;0.563	#	#	000100	1.000	1.000	1	61.56	49938	34938	0.53		9	9
#	0.820;1.160	#	0.768;0.827	#	0.745;1.055	0.775;1.225	#	-0.195;0.225	#	0.453;0.933	0.291;0.586	#	#	0.349;0.739	#	#	010000	1.000	1.000	1	37.44	48582	35027	0.47		9	9
#	#	0.717;1.077	0.768;1.048	#	0.745;1.055	#	0.348;0.653	-0.145;0.175	#	0.453;0.933	#	0.418;0.708	#	0.330;0.739	0.513;0.928	0.393;0.681	010000	1.000	1.000	1	57.25	48395	35027	0.59		8	8
0.504;0.774	0.408;1.118	#	0.450;0.950	0.932;1.028	#	#	0.361;0.740	0.370;0.650	0.360;0.850	0.375;0.875	0.299;0.673	#	#	#	#	0.409;0.668	000001	0.100	1.000	1	80.72	35032	35032	0.59		0	0
#	-0.023;1.057	0.013;0.473	#	0.594;0.944	#	#	-0.060;0.447	#	#	0.768;1.068	0.336;0.630	0.407;0.888	0.545;0.805	#	#	0.202;0.519	000010	1.000	1.000	1	63.38	48405	35037	0.53		8	8
#	-0.149;0.161	#	#	0.267;0.322	0.100;0.493	-0.104;0.298	#	-0.160;0.402	#	#	-0.064;0.309	#	#	#	0.144;0.288	-0.137;0.360	000010	0.017	0.667	1	190.89	35048	35048	0.47		0	9
#	0.027;0.648	#	#	#	#	0.348;0.547	#	0.380;0.680	#	0.103;0.591	#	0.243;0.686	#	0.130;0.400	#	#	000001	0.197	0.850	1	159.55	49294	35087	0.35		44	80
#	0.611;1.051	#	0.137;0.557	0.560;0.920	#	#	-0.041;0.229	0.328;0.778	0.482;1.131	-0.307;0.368	-0.400;0.482	0.086;0.506	0.074;0.554	#	-0.148;0.148	0.340;0.617	000001	1.000	1.000	1	59.75	48465	35097	0.71		8	8
-0.154;0.176	0.013;0.313	-0.152;0.218	0.026;0.346	0.319;0.589	0.473;0.773	0.267;0.757	0.540;0.820	0.520;0.820	0.289;0.729	0.491;0.851	-0.135;0.297	0.579;0.869	0.263;0.743	-0.058;0.202	0.409;0.765	-0.131;0.355	001000	1.000	1.000	1	70.62	48493	35125	1.00		8	8
0.745;0.995	#	#	#	#	#	#	#	#	#	-0.109;0.301	#	#	#	#	#	#	000001	0.060	0.755	1	80.18	49703	35136	0.12		26	98
#	0.238;0.528	#	#	-0.008;0.402	#	#	#	#	-0.417;0.322	#	#	#	-0.139;0.193	0.333;0.525	#	#	000100	0.162	0.833	2	185.18	49961	35142	0.29		121	293
#	0.033;0.533	0.086;0.356	#	0.616;0.926	-0.160;0.340	0.689;1.119	0.544;1.159	-0.119;0.141	0.240;0.740	0.713;1.023	0.169;0.660	#	-0.194;0.256	#	0.499;0.935	0.280;0.617	000001	1.000	1.000	1	64.38	48526	35158	0.76		8	8
#	#	#	#	0.293;0.733	#	#	#	#	#	#	#	0.082;0.525	#	#	#	0.012;0.850	000001	0.079	0.776	1	137.78	49987	35178	0.18		700	2000
#	#	0.497;0.757	#	0.825;1.175	#	0.428;0.698	-0.145;0.629	#	#	0.875;1.125	#	#	#	-0.130;0.230	-0.228;0.297	0.268;0.665	010000	1.000	1.000	1	32.38	48561	35193	0.47		8	8
#	-0.145;0.145	0.427;0.827	#	#	-0.097;0.233	#	#	#	0.342;0.762	#	#	0.600;1.170	0.601;1.011	#	#	#	010000	1.000	1.000	1	32.38	48561	35193	0.35		8	8
#	-0.107;0.193	0.175;0.495	#	#	0.388;0.697	#	#	0.185;0.465	0.427;0.641	#	0.422;0.897	0.377;0.717	#	0.677;0.987	#	0.424;0.791	000001	1.000	1.000	2	50.25	48576	35208	0.53		8	8
#	#	#	0.578;0.948	0.815;1.200	#	-0.204;0.266	#	#	0.371;0.857	-0.212;-0.102	#	#	#	#	#	#	000001	0.057	0.910	1	49.00	35208	35208	0.29		0	0
0.409;0.749	0.752;1.112	#	0.647;0.844	0.770;1.143	#	0.750;1.250	0.035;0.281	#	-0.153;1.140	0.646;1.106	0.152;0.624	#	-0.184;0.216	0.236;0.486	#	0.469;0.766	010000	1.000	1.000	1	38.50	48582	35214	0.71		8	8
-0.519;0.189	#	#	#	#	0.692;1.152	#	0.303;0.743	#	#	#	#	-0.157;0.223	#	0.530;1.291	#	#	010000	0.231	0.864	1	74.46	49395	35243	0.29		26	44
0.650;1.130	-0.115;0.215	0.755;1.245	#	#	0.815;1.297	0.679;1.036	-0.081;0.309	#	0.713;0.802	0.154;0.404	#	0.763;1.123	0.122;0.572	#	0.261;0.598	#	010000	0.100	1.000	1	35.75	35256	35256	0.65		0	0
#	-0.174;0.164	#	#	-0.210;0.210	#	#	#	#	-0.100;0.330	#	#	#	0.105;0.223	-0.160;0.330	#	-0.114;0.134	010000	0.336	0.897	1	159.35	49501	35274	0.35		80	116
#	0.805;1.195	#	0.826;1.140	#	#	#	#	0.738;1.088	#	#	#	#	#	#	0.383;0.819	0.396;0.803	001000	1.000	1.000	1	61.38	49699	35303	0.29		35	35
#	#	#	#	#	0.403;0.883	0.231;0.661	#	#	0.296;0.636	0.351;0.631	-0.156;0.277	0.348;0.708	#	#	#	0.225;0.652	010000	0.293	0.885	1	108.25	48797	35315	0.41		17	26
-0.107;0.153	#	#	#	0.000;0.223	#	0.713;1.078	#	#	-0.191;0.199	#	#	#	#	0.741;1.065	#	#	100000	0.552	0.942	1	67.06	49384	35331	0.29		17	26
#	#	-0.199;0.201	#	-0.229;0.247	0.729;1.089	#	#	#	#	-0.191;0.219	-0.118;0.356	#	#	-0.165;0.165	-0.578;0.134	-0.114;0.283	010000	1.000	1.000	1	120.49	49296	35339	0.47		43	43
0.507;0.777	#	0.848;1.108	0.603;1.116	#	#	0.845;1.095	0.335;0.705	#	#	#	#	#	-0.127;0.440	#	#	#	001000	0.162	0.833	1	79.95	48713	35345	0.35		8	16
-0.040;0.508	-0.067;0.373	-0.115;0.185	-0.172;0.487	-0.092;0.188	#	0.048;0.368	#	#	-0.050;0.260	0.135;0.435	#	0.638;1.098	#	-0.207;0.213	-0.163;0.173	-0.320;0.228	000001	1.000	1.000	1	88.12	48718	35350	0.71		8	8
0.081;0.511	#	0.113;0.615	-0.000;0.460	-0.008;0.440	#	#	0.025;0.291	0.785;1.215	#	0.749;1.099	#	0.541;0.811	#	-0.006;0.424	0.262;0.638	0.009;0.485	000001	1.000	1.000	1	64.62	48736	35368	0.65		8	8
-0.103;0.387	#	-0.025;0.435	#	#	#	#	#	#	#	#	#	#	0.329;0.779	-0.203;0.190	#	#	000010	0.094	0.790	1	119.46	49892	35378	0.24		91	271
#	#	-0.206;0.294	-0.159;0.311	#	-0.031;0.249	#	-0.078;0.232	-0.107;0.479	#	#	#	#	#	#	-0.228;0.193	#	010000	0.356	0.902	1	195.81	49996	35379	0.35		556	788
#	0.830;1.080	0.628;0.898	#	0.562;0.892	#	0.692;0.946	0.387;0.827	#	#	#	#	#	#	#	#	#	001000	1.000	1.000	1	39.00	48751	35383	0.29		8	8
#	#	0.628;0.898	0.357;0.901	0.562;0.892	#	0.588;0.946	#	#	#	0.596;0.895	#	#	0.865;1.135	#	#	#	001000	1.000	1.000	1	39.00	48751	35383	0.35		8	8
#	#	0.090;0.753	#	#	0.322;0.782	0.473;0.773	#	0.584;1.109	#	0.845;1.155	#	0.074;0.544	0.414;0.804	-0.080;0.420	#	#	000010	1.000	1.000	1	49.38	48752	35384	0.47		8	8
#	#	#	#	#	#	#	0.472;1.005	-0.157;0.453	#	#	0.296;0.581	#	-0.157;0.267	0.234;0.684	0.650;1.556	#	100000	0.070	0.767	1	146.53	49843	35397	0.35		103	373
#	#	-0.128;0.162	#	0.303;0.563	-0.217;0.243	0.524;0.834	-0.141;0.803	-0.150;0.190	-0.197;0.223	#	0.706;1.413	0.175;0.485	-0.235;0.245	0.599;1.059	0.377;0.654	#	000100	0.143	0.824	1	79.12	48779	35411	0.71		8	17
0.203;0.662	0.386;0.680	#	-0.015;0.345	#	#	#	#	#	#	#	0.231;0.696	0.604;0.954	-0.219;0.231	#	0.650;1.095	#	100000	0.143	0.824	1	83.99	48781	35413	0.41		8	17
0.650;1.000	0.750;1.080	#	0.670;1.110	0.073;0.403	0.646;0.936	0.566;1.026	-0.045;0.455	0.742;1.042	0.716;1.096	0.475;0.955	0.331;0.724	0.799;0.951	0.712;1.172	0.231;0.621	0.003;0.349	0.214;0.630	001010	0.100	1.000	1	20.83	35434	35434	0.94		0	0
0.438;0.818	0.405;0.715	0.437;0.887	0.347;0.787	0.406;0.786	0.246;0.516	0.520;0.890	0.360;0.630	#	0.256;0.726	0.381;0.721	0.180;0.612	0.169;0.519	-0.252;0.563	-0.145;0.532	0.282;0.609	0.146;0.721	000100	1.000	1.000	1	141.38	48827	35459	0.94		8	8
#	-0.057;0.164	#	#	#	-0.137;0.249	#	#	-0.107;0.227	-0.125;0.197	#	#	#	-0.166;0.223	#	-0.164;0.193	#	010000	0.514	0.936	1	199.92	49996	35474	0.35		472	585
-0.131;0.564	0.335;0.594	0.325;0.807	0.110;0.490	-0.080;0.400	0.041;0.361	0.155;0.405	-0.029;0.714	0.238;0.598	0.343;0.623	0.089;0.589	0.497;0.659	0.548;0.848	0.240;0.510	0.249;0.579	0.323;0.679	0.458;0.904	001010	1.000	1.000	1	130.38	48843	35475	1.00		8	8
-0.057;0.253	#	#	#	0.309;0.609	0.353;0.649	#	#	#	#	#	#	0.670;0.930	#	-0.175;0.175	#	#	001000	1.000	1.000	1	65.83	48859	35491	0.29		16	16
0.554;0.844	#	0.248;0.678	#	#	0.560;0.950	0.616;0.936	#	#	#	0.615;1.085	#	#	#	0.452;0.732	#	0.605;0.952	100001	1.000	1.000	1	52.75	48884	35516	0.41		8	8
-0.185;0.971	#	#	#	#	#	-0.193;0.573	#	0.291;0.754	-0.064;0.640	#	#	#	#	#	0.446;0.941	#	000010	0.046	0.736	1	154.40	49972	35518	0.29		301	1713
-0.191;0.289	-0.015;0.395	-0.208;0.272	0.057;0.287	0.293;0.564	0.206;0.506	#	0.165;0.843	#	0.048;0.348	#	#	#	#	#	#	#	000001	0.209	0.855	1	181.84	49916	35524	0.47		69	122
#	0.591;1.099	0.174;0.601	0.086;0.803	#	0.206;0.855	#	#	#	0.199;0.683	#	#	#	#	#	0.340;0.986	#	000001	0.162	0.833	1	117.27	49995	35533	0.35		103	206
-0.197;0.253	-0.162;0.228	-0.123;0.177	-0.172;0.218	-0.160;0.230	0.174;0.674	-0.192;0.248	#	0.094;0.514	0.538;0.988	-0.098;0.162	0.582;0.965	-0.232;0.258	-0.204;0.206	0.474;0.974	0.658;0.935	0.716;0.990	100010	0.419	0.917	1	111.90	48938	35570	0.94		8	16
#	#	#	#	#	#	#	-0.017;0.843	#	0.427;1.144	#	#	#	#	#	#	#	000001	0.088	0.784	3	116.96	49984	35574	0.12		902	2430
#	#	#	-0.219;0.207	#	0.461;1.215	#	#	0.291;0.863	0.765;1.235	0.074;0.494	#	#	-0.234;0.236	#	0.279;0.635	0.324;0.701	000010	1.000	1.000	1	77.12	48946	35578	0.47		8	8
0.646;1.076	-0.191;0.552	-0.137;0.284	-0.093;0.251	-0.206;0.376	0.785;1.304	-0.103;0.327	-0.002;0.478	#	#	#	#	-0.110;0.230	#	0.334;0.764	0.446;0.941	#	000010	1.000	1.000	1	77.12	48946	35578	0.65		8	8
-0.081;0.479	0.024;0.578	#	0.027;0.480	#	#	#	#	0.106;0.616	#	#	0.334;0.786	#	0.116;0.719	0.366;0.686	#	#	001000	0.086	0.782	1	229.88	49990	35581	0.41		544	1479
0.219;0.701	#	0.174;0.645	0.031;0.331	#	0.515;1.158	#	#	#	#	0.123;0.383	0.344;0.668	#	#	#	#	0.144;0.668	000001	0.578	0.947	1	156.92	49887	35582	0.41		42	50
-0.184;0.261	-0.174;0.127	#	-0.340;0.259	#	0.820;1.180	-0.168;0.302	#	-0.077;0.279	#	#	#	#	#	#	0.124;0.182	#	010000	0.077	0.971	1	117.00	35627	35627	0.41		0	0
-0.487;0.282	#	-0.550;0.331	#	#	#	-0.213;0.654	#	#	#	-0.213;0.183	#	#	#	0.401;1.054	#	0.563;0.731	000100	0.109	0.801	1	189.41	49959	35629	0.35		829	2257
0.219;0.481	#	#	#	#	0.515;1.158	#	#	0.449;0.929	#	#	0.344;0.621	#	#	#	0.219;0.559	0.338;0.656	000001	0.477	0.929	1	136.80	49619	35638	0.35		33	42
#	#	0.161;0.483	#	#	-0.897;0.349	-0.104;0.528	#	#	#	#	0.342;0.563	#	#	#	#	#	000010	0.071	0.768	1	232.84	49993	35679	0.24		363	1288
#	#	#	#	0.407;0.733	#	0.568;0.998	0.243;0.843	#	#	0.581;1.004	#	0.082;0.841	0.318;0.808	#	0.228;0.819	0.604;0.862	000001	1.000	1.000	1	90.61	49763	35721	0.47		17	17
#	#	#	0.543;0.793	#	0.436;0.846	#	0.211;0.843	0.662;1.112	0.427;1.144	#	#	#	#	0.644;0.924	#	0.525;0.941	000001	1.000	1.000	1	62.50	49089	35721	0.41		8	8
#	#	#	-0.185;0.226	#	-0.471;0.332	#	#	#	#	#	#	#	#	0.525;1.074	0.650;1.395	0.897;1.080	100000	0.567	0.945	1	178.46	49986	35723	0.29		235	287
#	#	#	#	#	#	0.348;0.812	0.211;1.132	#	#	0.156;0.636	0.462;0.904	0.082;0.407	#	#	#	#	000001	0.125	0.812	1	149.81	49968	35744	0.29		190	416
#	#	#	#	#	#	#	0.234;0.843	#	0.217;1.144	#	#	0.077;0.841	#	0.370;0.800	#	#	000001	0.080	0.777	1	146.55	49995	35744	0.24		793	2227
#	#	#	0.254;0.656	#	0.329;0.699	-0.052;0.208	#	-0.132;0.232	0.177;0.577	#	#	#	#	#	#	#	100000	0.073	0.770	1	129.17	49776	35768	0.29		34	110
-0.102;0.218	0.146;0.596	-0.008;0.272	0.200;0.384	-0.029;0.441	-0.039;0.331	0.130;0.580	0.494;0.834	0.022;0.312	-0.154;0.316	0.273;0.869	0.557;0.812	-0.192;0.238	0.032;0.342	#	0.456;0.842	0.594;0.961	100001	0.162	0.833	1	105.88	35787	35787	0.94		0	8
#	#	#	0.727;1.087	0.595;0.925	-0.379;1.158	0.424;0.907	0.266;0.943	#	#	#	#	0.170;0.560	#	#	#	#	000001	0.364	0.904	1	87.19	49897	35800	0.35		42	59
0.216;0.706	#	#	#	#	#	#	0.302;0.843	0.722;1.002	#	#	#	#	#	0.392;1.215	0.635;0.986	0.343;0.668	000001	0.086	0.782	1	93.10	49173	35800	0.35		9	26
#	-0.026;0.208	#	-0.185;0.732	#	#	-0.510;0.256	#	#	#	#	#	#	0.359;0.659	#	0.562;1.095	0.601;0.978	100000	0.140	0.822	1	146.63	49927	35804	0.35		234	485
0.203;0.798	#	#	#	-0.179;0.181	-0.340;0.203	-0.114;0.699	#	0.356;0.766	-0.059;0.547	#	0.658;1.089	#	#	#	0.650;0.968	#	100000	0.273	0.878	1	149.86	49172	35804	0.47		40	63
#	#	#	#	#	#	#	0.211;0.843	0.707;1.017	0.427;1.144	#	0.447;0.870	#	#	#	#	#	000001	0.185	0.845	1	83.60	49903	35805	0.24		85	159
#	0.593;1.033	#	0.508;0.968	0.433;0.933	0.405;0.715	#	#	0.702;1.052	0.440;0.770	0.383;0.653	0.016;0.468	0.141;0.601	0.444;0.744	0.137;0.547	#	0.018;0.484	000010	1.000	1.000	1	69.62	49174	35806	0.71		8	8
0.621;0.921	#	0.581;0.941	#	0.433;0.933	#	0.464;1.035	0.117;0.467	#	0.475;0.735	0.383;0.653	#	#	0.444;0.744	0.137;0.547	0.073;0.558	#	000010	1.000	1.000	1	69.62	49174	35806	0.59		8	8
-0.145;0.195	#	0.577;1.047	0.533;1.136	#	0.758;1.208	0.835;1.180	#	-0.147;0.213	#	#	0.196;0.960	#	#	#	0.258;0.704	0.489;0.777	010000	1.000	1.000	1	43.00	49175	35807	0.53		8	8
-0.519;0.189	#	0.824;1.074	#	#	0.692;1.152	#	#	-0.156;0.165	#	#	#	#	#	#	#	-0.114;0.312	010000	1.000	1.000	1	80.38	49185	35817	0.29		8	8
0.314;0.764	-0.196;0.274	0.476;0.856	0.467;0.827	0.222;0.582	#	-0.070;0.250	#	-0.144;0.216	-0.200;0.290	-0.090;0.647	#	#	-0.116;0.194	#	0.262;0.736	#	000110	1.000	1.000	1	74.25	49189	35821	0.65		8	8
#	#	#	-0.185;0.226	#	#	#	0.606;1.203	#	-0.179;0.378	-0.072;0.178	#	#	#	0.525;1.074	#	#	100000	0.082	0.779	1	193.28	49986	35824	0.29		839	2353
-0.001;0.282	0.238;0.528	#	#	-0.008;0.402	#	#	0.229;0.659	#	-0.023;0.322	#	0.068;1.154	-0.110;0.455	-0.139;0.193	0.333;0.525	#	#	000100	0.333	0.896	1	210.37	49819	35833	0.53		83	133
#	#	0.320;0.820	#	0.314;0.620	0.057;0.308	0.326;0.606	-0.032;0.572	0.301;0.855	#	0.116;0.606	#	0.332;0.920	#	-0.037;0.353	#	0.126;0.434	001000	1.000	1.000	1	78.21	49416	35869	0.59		17	17
#	#	1.076;1.175	#	0.844;1.154	#	0.706;1.106	0.079;0.843	#	#	#	0.447;0.711	-0.300;0.493	0.142;0.642	#	0.270;0.735	#	000001	0.100	1.000	1	53.00	35876	35876	0.47		0	0
#	#	#	0.515;0.945	#	0.190;0.685	#	#	#	#	#	#	#	#	#	#	0.144;0.686	000001	0.134	0.818	1	111.76	49984	35887	0.18		322	673
0.850;1.150	#	0.175;0.465	#	-0.063;0.445	#	0.209;0.469	#	-0.156;0.184	#	#	#	#	-0.230;0.230	#	#	#	010000	1.000	1.000	1	59.00	49264	35896	0.35		8	8
0.518;0.788	-0.023;0.158	#	0.789;1.109	0.596;0.976	0.051;0.371	#	#	0.502;0.802	#	#	#	#	#	-0.559;0.435	#	#	000010	1.000	1.000	1	40.12	49278	35910	0.41		8	8
#	#	#	#	0.776;1.046	-0.009;0.349	0.002;0.528	#	-0.119;0.863	#	#	0.124;0.418	#	#	0.089;0.529	#	#	000010	0.279	0.880	1	38.38	49292	35924	0.35		16	25
#	-0.023;0.438	#	-0.162;0.298	-0.114;0.322	#	-0.104;0.362	0.556;0.856	0.291;0.863	#	#	#	#	#	#	#	#	000010	0.058	0.752	1	151.34	49921	35925	0.35		127	661
#	#	0.012;0.371	#	#	-0.897;0.449	#	#	-0.160;0.402	#	#	0.041;0.324	#	-0.154;0.493	#	#	-0.182;0.264	000010	0.101	0.795	1	185.79	49965	35953	0.35		221	563
0.492;0.932	0.438;0.878	#	0.650;1.030	0.645;0.975	#	#	#	0.378;0.776	0.281;0.458	0.743;1.223	0.230;0.647	0.171;0.851	#	0.289;0.759	0.141;0.478	#	000001	1.000	1.000	1	72.02	49528	35956	0.65		17	17
#	#	#	-0.095;0.287	#	0.206;0.506	-0.121;0.159	0.165;0.843	#	#	#	#	#	0.303;0.792	#	#	0.012;0.668	000001	0.100	0.794	1	173.80	49803	35961	0.35		59	120
0.348;0.648	0.082;0.502	#	#	#	-0.203;0.957	#	#	0.373;0.775	0.427;1.027	#	#	#	0.512;0.982	#	#	#	000001	1.000	1.000	1	78.49	49788	35974	0.35		17	17
-0.199;0.261	0.310;0.369	#	-0.185;0.226	-0.246;0.206	#	0.407;0.687	0.472;1.295	#	-0.179;0.317	#	#	#	#	0.674;1.074	#	0.827;1.080	100000	0.100	1.000	1	104.00	35979	35979	0.53		0	0
#	#	#	#	#	-0.112;0.213	#	#	#	0.815;1.185	-0.108;0.240	-0.118;0.231	#	#	#	#	#	010000	1.000	1.000	1	37.88	49348	35980	0.24		8	8
#	#	0.683;0.963	#	-0.101;0.206	#	#	#	#	#	#	0.610;0.959	#	#	0.652;1.082	0.511;1.095	0.693;0.951	100000	0.162	0.833	1	97.97	49384	36016	0.35		8	16
-0.109;0.361	0.013;0.343	#	#	#	#	#	#	#	#	#	-0.077;0.585	#	-0.166;0.054	#	#	#	010000	0.076	0.773	1	179.70	49958	36019	0.24		419	1190
0.810;1.190	0.127;0.537	0.737;1.127	0.571;0.951	#	-0.094;0.379	0.486;0.896	-0.051;0.299	-0.087;0.223	#	0.598;1.058	0.274;0.706	0.238;0.708	#	#	0.097;0.404	#	000010	1.000	1.000	1	57.12	49440	36072	0.71		8	8
-0.456;0.406	#	#	#	#	#	#	#	#	#	#	-0.123;0.349	#	#	-0.160;0.330	0.032;0.182	#	010000	0.298	0.886	1	163.67	49992	36073	0.24		412	626
#	0.039;0.489	0.412;0.892	0.875;1.125	0.850;1.150	0.654;0.944	-0.125;0.155	#	0.107;0.412	#	0.252;0.572	#	-0.179;0.281	0.065;0.792	0.614;0.874	#	#	000001	1.000	1.000	1	47.38	49446	36078	0.65		8	8
#	-0.088;0.342	#	0.266;0.656	#	0.817;1.117	-0.210;0.220	0.666;1.126	#	#	#	0.611;1.089	#	#	#	#	#	100000	1.000	1.000	1	111.25	49450	36082	0.35		8	8
#	0.805;1.195	0.774;1.114	#	#	0.065;0.706	#	#	0.934;1.088	-0.043;0.640	0.810;1.067	#	#	#	#	#	0.377;0.873	001000	1.000	1.000	1	57.12	48720	36085	0.41		8	8
#	0.095;0.281	#	-0.185;0.287	#	#	#	0.743;1.295	-0.193;0.488	0.161;0.600	-0.142;0.438	#	#	0.006;0.253	#	#	0.827;1.080	100000	0.477	0.929	1	150.61	49505	36137	0.47		33	42
-0.230;0.230	-0.240;0.240	0.410;0.885	0.062;0.502	#	#	0.593;0.903	-0.210;0.210	#	0.471;0.871	#	-0.227;0.485	#	-0.210;0.460	#	0.230;0.655	#	000001	1.000	1.000	1	64.00	49506	36138	0.59		8	8
#	#	0.258;0.628	#	#	0.477;0.967	0.224;1.035	0.526;0.838	0.318;0.855	#	0.254;0.619	#	#	0.113;0.671	0.176;0.288	0.433;1.155	#	001000	0.100	1.000	1	144.50	36156	36156	0.53		0	0
-0.095;0.235	-0.142;0.228	#	#	-0.165;0.275	0.268;0.558	#	#	0.337;0.827	0.479;0.909	-0.192;0.288	0.464;0.955	0.052;0.582	#	#	#	0.539;0.916	000110	0.171	0.838	1	146.78	49760	36158	0.59		17	34
-0.144;0.146	#	-0.115;0.135	0.016;0.386	#	0.044;0.394	#	-0.037;0.066	#	-0.139;0.221	0.292;0.712	0.806;1.121	-0.135;0.365	-0.214;0.216	0.787;1.157	#	0.685;1.032	100001	0.006	0.750	1	83.83	36175	36175	0.71		0	0
-0.304;0.555	-0.149;0.538	0.161;0.546	#	0.032;0.495	-0.897;0.212	-0.104;0.528	#	#	-0.069;0.456	#	0.540;0.563	#	#	#	#	0.013;0.514	000010	0.162	0.833	1	170.87	49551	36183	0.53		8	16
#	-0.217;0.223	#	#	0.262;0.642	#	0.407;0.847	#	0.154;0.634	0.452;0.942	0.679;1.089	0.044;0.388	#	0.311;0.601	-0.136;0.304	#	#	000001	1.000	1.000	1	66.00	49559	36191	0.53		8	8
#	#	0.855;1.145	0.666;0.956	0.585;1.039	#	0.218;0.728	0.378;0.828	#	0.750;1.250	0.358;0.838	0.359;0.780	-0.037;0.560	#	#	#	0.342;0.853	000001	1.000	1.000	1	60.62	49567	36199	0.59		8	8
#	-0.182;0.278	#	#	#	0.480;0.840	#	0.591;1.031	#	0.319;0.619	-0.041;0.249	0.437;0.732	-0.038;0.282	-0.167;0.203	0.482;0.942	0.646;0.983	0.154;0.630	100010	0.397	0.912	1	83.65	49569	36201	0.65		8	17
0.750;1.250	0.450;0.860	#	0.401;0.891	#	#	#	-0.058;0.281	#	#	#	#	#	#	0.324;0.814	0.196;0.552	#	010000	0.162	0.833	1	40.98	49573	36205	0.35		8	16
#	#	-0.199;0.201	#	#	#	-0.126;0.235	#	-0.170;0.170	-0.163;1.424	#	#	-0.177;0.640	-0.166;0.054	#	#	#	010000	0.048	0.739	1	198.83	49996	36211	0.35		557	2261
#	0.713;1.401	#	#	0.221;0.631	-0.102;0.369	#	#	0.141;0.501	-0.010;0.445	#	0.029;0.412	#	#	#	#	#	000010	1.000	1.000	1	71.12	49593	36225	0.35		8	8
0.171;0.581	-0.117;0.183	0.596;0.996	0.565;0.975	#	0.512;0.862	-0.205;0.225	0.721;1.488	0.086;0.346	#	#	0.422;0.839	-0.048;0.412	-0.005;0.295	0.222;0.592	#	0.292;0.569	100001	1.000	1.000	1	59.12	49627	36259	0.76		8	8
#	0.368;0.661	#	#	0.091;0.391	-0.198;0.242	0.076;0.386	0.171;0.681	0.446;0.703	-0.131;0.282	#	#	#	0.114;0.440	#	0.184;0.869	0.557;0.914	001000	0.143	0.824	1	147.19	49629	36261	0.59		8	17
#	#	#	#	#	#	0.658;0.928	#	#	0.221;0.683	0.402;0.921	0.224;0.696	0.245;0.359	-0.349;0.463	#	#	0.012;0.668	000001	0.308	0.889	1	115.54	49646	36278	0.41		16	24
